Twitter Account,Tweet,Tweet Date,Signal Generation Date,Signal Message,Token Mentioned,Token ID,Price at Tweet,Current Price,TP1,TP2,SL,Exit Price,P&L,Max Exit Time,backtesting_done
CryptoDona7,https://x.com/CryptoDona7/status/1914371371473285230,2025-04-21T17:31:16.000Z,2025-04-21T17:41:42.707Z,Buy,VIRAL,viralmind,0.004907901778322368,0.004870664690509039,0.0058,0.0073,0.0044,,,2025-07-21T17:41:31.103Z,true
CryptoDona7,https://x.com/CryptoDona7/status/1914369417947046195,2025-04-21T17:23:31.000Z,2025-04-21T17:42:05.630Z,Buy,CPOOL,clearpool,0.1318856131024559,0.13204211352810127,0.55,1,0.11,,,2025-12-31T23:59:59Z,false
holdersignals,https://x.com/holdersignals/status/1914385919089762701,2025-04-21T18:29:05.000Z,2025-04-21T18:41:09.580Z,Buy,UTK,utrust,0.031579161078493075,0.03188235867977525,0.0335,0.0351,0.0303,,,2025-04-24T18:40:52Z,true
holdersignals,https://x.com/holdersignals/status/1914386456304292219,2025-04-21T18:31:13.000Z,2025-04-21T18:41:21.717Z,Buy,UTK,utrust,0.031579161078493075,0.03188235867977525,0.045,0.05,0.028,,,2025-04-24T18:41:09Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1914385327847793010,2025-04-21T18:26:44.000Z,2025-04-21T18:42:12.998Z,Put Options,ETH,ethereum,1575.309977254431,1575.7056553751117,1525,1500,1600,,,2025-04-24T18:41:56Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1914385327847793010,2025-04-21T18:26:44.000Z,2025-04-21T18:42:27.007Z,Buy,BTC,bitcoin,86896.37407011083,86956.10716302627,88500,90000,84500,,,2025-04-25T18:42:13Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1914404042127892851,2025-04-21T19:41:06.000Z,2025-04-21T19:43:00.396Z,Buy,SOL,solana,136.5203425105838,136.49965832656937,145.19,150,126,,,2025-04-25T23:59:59Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1914404042127892851,2025-04-21T19:41:06.000Z,2025-04-21T19:43:16.652Z,Buy,TRX,tron,0.24480832309372152,0.24486941265621198,0.2498,0.28,0.2384,,,2025-04-23T19:43:00Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914439960058581479,2025-04-21T22:03:49.000Z,2025-04-21T22:20:39.207Z,Hold,BTC,bitcoin,87133.19844863031,87092.61663899924,87133.1984,88500,85000,,,2025-04-23T22:20:25.002Z,false
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914451891372900452,2025-04-21T22:51:14.000Z,2025-04-21T23:02:25.778Z,Hold,BABY,baby,9.660882128992923e-8,9.704647966209576e-8,1e-10,1.5e-10,7e-11,,,2025-04-24T23:02:13.741Z,false
CryptoSlate,https://x.com/CryptoSlate/status/1914461648842317981,2025-04-21T23:30:00.000Z,2025-04-21T23:41:13.314Z,Buy,SOL,solana,135.9443760680994,135.86886932608337,145.19,150,130,,,2025-04-25T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914564936556073114,2025-04-22T06:20:26.000Z,2025-04-22T06:23:17.217Z,Buy,BTC,bitcoin,88201.0447913492,88201.0447913492,88300,90000,85500,,,2025-04-25T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1914566849645191634,2025-04-22T06:28:02.000Z,2025-04-22T06:41:24.534Z,Buy,RON,ronin,0.5153697048133522,0.5153689748795949,1.16,1.7,0.45,,,2025-05-29T23:59:59Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914589573566373944,2025-04-22T07:58:20.000Z,2025-04-22T08:03:18.459Z,Buy,BTC,bitcoin,88427.39736172788,88427.39736172788,150000,200000,74000,,,2025-12-31T23:59:59Z,false
aixbt_agent,https://x.com/aixbt_agent/status/1914590629897887778,2025-04-22T08:02:32.000Z,2025-04-22T08:22:03.366Z,Buy,SOL,solana,140.1299279433394,140.39423948980684,145,151.48,125,,,2025-08-01T08:21:43Z,true
dippy_eth,https://x.com/dippy_eth/status/1914599052592976282,2025-04-22T08:36:00.000Z,2025-04-22T08:42:30.654Z,Buy,ALCH,alchemist-ai,0.14740580987484758,0.14773119304218382,0.1756,0.2047,0.145,,,2025-04-24T08:42:14Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914609111607730650,2025-04-22T09:15:58.000Z,2025-04-22T09:22:20.490Z,Buy,POPCAT,popcat,0.28771395854865595,0.2855860457161315,0.3354,0.3689,0.25,,,2025-04-25T23:59:59Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914615221941100701,2025-04-22T09:40:15.000Z,2025-04-22T09:42:17.942Z,Buy,FARTCOIN,fartcoin,1.0608993814148169,1.0608993814148169,1.3,1.5,0.95,,,2025-05-01T23:59:59Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914615280807862677,2025-04-22T09:40:29.000Z,2025-04-22T09:43:53.109Z,Buy,BTC,bitcoin,88479.22697989109,88488.2467820408,90000,92000,86000,,,2025-04-25T09:43:34.633Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1914618709689123312,2025-04-22T09:54:06.000Z,2025-04-22T10:01:47.399Z,Buy,BTC,bitcoin,88523.46935894903,88499.83408257486,99000,100000,85000,,,2025-04-29T10:01:36.252Z,false
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914621072802042265,2025-04-22T10:03:30.000Z,2025-04-22T10:22:08.983Z,Buy,PEPE,pepe,0.00000811535269897763,0.00000810195459639046,0.000009,0.00001,0.0000075,,,2025-04-29T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914625301188903039,2025-04-22T10:20:18.000Z,2025-04-22T10:23:29.515Z,Put Options,ETH,ethereum,1623.360738579917,1623.360738579917,1465,1065,1665,,,2025-04-24T10:23:16Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914635484372066604,2025-04-22T11:00:46.000Z,2025-04-22T11:02:25.889Z,Buy,SOL,solana,139.82690946590952,139.82690946590952,145,150,135,,,2025-04-25T23:59:59Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914639335925989556,2025-04-22T11:16:04.000Z,2025-04-22T11:22:24.796Z,Buy,BTC,bitcoin,88535.3474148927,88547.38960162624,89000,90000,87500,,,2025-04-23T11:22:06.730Z,true
AltcoinSherpa,https://x.com/BinanceWallet/status/1914639123870310435,2025-04-22T11:09:56.000Z,2025-04-22T11:22:37.487Z,Buy,DOLO,dolomite,0,0,0.85,1.25,0.45,,,2025-04-26T23:59:59Z,false
CryptoDona7,https://x.com/CryptoDona7/status/1914642375122575503,2025-04-22T11:28:09.000Z,2025-04-22T11:41:26.884Z,Put Options,BTC,bitcoin,88589.50807104236,88597.85410390448,86000,84000,91000,,,2025-04-25T11:41:08Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914642120956371090,2025-04-22T11:27:08.000Z,2025-04-22T11:42:42.053Z,Put Options,WCT,connect-token-wct,0.4137150941188944,0.4099918113594446,0.36,0.3,0.42,,,2025-04-25T23:59:59Z,true
AltcoinSherpa,https://x.com/BinanceWallet/status/1914641805322359189,2025-04-22T11:09:56.000Z,2025-04-22T11:43:02.838Z,Buy,DOLO,dolomite,0,0,1.2,1.4,0.85,,,2025-04-27T23:59:59Z,false
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1914644274991321292,2025-04-22T11:35:42.000Z,2025-04-22T11:43:52.066Z,Buy,DOGE,dogecoin,0.16454586678161492,0.16450766834735214,0.212,0.25,0.15,,,2025-04-30T23:59:59Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914642095207321965,2025-04-22T11:27:02.000Z,2025-04-22T11:44:57.365Z,Buy,BTC,bitcoin,88589.50807104236,88591.62720637456,90000,92000,84000,,,2025-04-29T11:44:39.718Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914648980740563228,2025-04-22T11:54:24.000Z,2025-04-22T12:02:21.359Z,Buy,BTC,bitcoin,88638.82858141285,88622.29975346215,90000,100000,82500,,,2025-05-06T12:02:04Z,true
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1914648992404922571,2025-04-22T11:54:26.000Z,2025-04-22T12:02:37.398Z,Buy,BTC,bitcoin,88638.82858141285,88622.29975346215,90000,95000,83000,,,2025-04-25T12:00:00Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:03:20.226Z,Buy,APU,based-apu,4.931781526269309e-10,4.928572238320498e-10,5.4214e-10,5.9143e-10,4.6821e-10,,,2025-04-25T12:02:58Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:03:47.030Z,Buy,APU,apu-s-club,0.00015580208275652735,0.00015573618467829435,0.0004,0.0005,0.0001,,,2025-05-10T23:59:59Z,false
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:04:00.033Z,Buy,NPC,npc,0.000025186070137167296,0.00002521602499548193,0.00003,0.000035,0.00002,,,2025-07-22T12:03:47Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:04:26.400Z,Buy,SPX,spx6900,0.48008054822933466,0.48061129547435877,0.5344,0.648,0.45,,,2025-04-30T23:59:59Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:05:20.622Z,Buy,GIGA,gigaswap,9.270834070986319e-7,9.270834070986319e-7,0.00013906,0.00018541,0.00004635,,,2025-12-31T23:59:59Z,false
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:05:37.988Z,Buy,GIGA,gigachad-2,0.01814474133508092,0.018348947033154574,0.02,0.025,0.016,,,2025-04-29T12:05:20Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:06:00.705Z,Buy,SIGMA,sigma,0.02446017712447779,0.02426115139958449,0.0273,0.0285,0.02,,,2025-04-29T12:05:37Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:06:17.538Z,Hold,UFD,unicorn-fart-dust,0.025199444182879147,0.02518209807566725,0.0265,0.028,0.0238,,,2025-04-24T12:06:00Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:06:39.621Z,Buy,MLG,360noscope420blazeit,0.003586406488913822,0.003563985959170794,0.00428,0.00554,0.0034,,,2025-04-30T23:59:59Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:06:53.379Z,Buy,COLLAT,collaterize,0.011877720428080362,0.01187367177955444,0.0379,0.0417,0.01,,,2025-05-20T12:00:00Z,false
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:07:10.276Z,Hold,PROPC,propchain,0.5860198076067411,0.5845618089362958,1.9616,7.46,0.5,,,2025-04-28T23:59:59Z,false
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:07:30.251Z,Hold,PROPS,props,0.0001229909216445443,0.0001229909216445443,0.00015,0.0002,0.0001,,,2025-04-24T12:07:10Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:07:49.123Z,Buy,PROPS,propbase,0.027019317748594104,0.02709040977996716,0.03,0.0388,0.0244,,,2025-12-31T23:59:59Z,false
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:08:07.384Z,Buy,CPOOL,clearpool,0.13123203783641488,0.1310643393031483,0.155,0.185,0.115,,,2025-05-31T23:59:59Z,false
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:08:29.610Z,Buy,ALGO,algorand,0.19509162936360963,0.19518927521743112,0.202,0.214,0.19,,,2025-05-21T12:08:07Z,true
dippy_eth,https://x.com/dippy_eth/status/1914649133064806461,2025-04-22T11:55:00.000Z,2025-04-22T12:08:55.702Z,Hold,INJ,injective-protocol,8.667376607776433,8.656805064535599,8.4,53.4,6.34,,,2025-12-31T23:59:59Z,false
holdersignals,https://x.com/holdersignals/status/1914661947670134919,2025-04-22T12:45:55.000Z,2025-04-22T13:01:44.126Z,Buy,UTK,utrust,0.03361279211655916,0.0331944212708091,0.035,0.04,0.03,,,2025-04-23T23:59:59Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1914661316737814702,2025-04-22T12:43:25.000Z,2025-04-22T13:02:47.732Z,Buy,SOL,solana,140.82164166418335,141.39992246252004,185.57,227.16,130,,,2025-04-29T13:02:26.830Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914665105230381485,2025-04-22T12:58:28.000Z,2025-04-22T13:04:48.004Z,Buy,BTC,bitcoin,88810.83570745321,88964.32997845818,90000,100000,84000,,,2025-04-24T13:04:25.541Z,true
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1914667042172440869,2025-04-22T13:06:10.000Z,2025-04-22T13:20:50.742Z,Buy,LNQ,linqai,0.03218556662379396,0.03217617442471159,0.045,0.1065,0.028,,,2025-05-12T23:59:59Z,false
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1914667657619759455,2025-04-22T13:08:37.000Z,2025-04-22T13:23:46.913Z,Buy,SUI,sui,2.3755524069701193,2.3776597343379153,2.51,2.93,2.35,,,2025-04-26T23:59:59Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1914667657619759455,2025-04-22T13:08:37.000Z,2025-04-22T13:24:10.945Z,Put Options,ETH,ethereum,1638.7056055937662,1637.1204096785118,1600,1465,1665,,,2025-04-25T13:23:46Z,true
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1914667657619759455,2025-04-22T13:08:37.000Z,2025-04-22T13:24:28.363Z,Hold,SOL,solana,141.70823289752624,142.22586015145376,145.19,150,136.13,,,2025-04-25T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1914674823927627937,2025-04-22T13:37:05.000Z,2025-04-22T13:41:42.694Z,Buy,ACE,acent,0.0011322277430218992,0.001133540729729065,0.0015,0.002,0.001,,,2025-04-22T23:59:59Z,true
holdersignals,https://x.com/holdersignals/status/1914674823927627937,2025-04-22T13:37:05.000Z,2025-04-22T13:42:04.496Z,Buy,ACE,endurance,0.6365247765589149,0.6432532386837694,0.8,1,0.6,,,2025-04-25T13:41:42.703Z,true
holdersignals,https://x.com/holdersignals/status/1914674823927627937,2025-04-22T13:37:05.000Z,2025-04-22T13:42:35.953Z,Buy,ACE,apollo-caps,0.000755447169014929,0.000753279559168654,0.0041,0.0389,0.0006,,,2025-04-30T23:59:59Z,false
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914674046744092809,2025-04-22T13:34:00.000Z,2025-04-22T13:44:02.312Z,Buy,BTC,bitcoin,89674.10861430826,89764.23274717081,95000,120000,84500,,,2025-05-20T13:43:44.133Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914676170068476242,2025-04-22T13:42:26.000Z,2025-04-22T13:45:28.771Z,Buy,BTC,bitcoin,89764.23274717081,89764.23274717081,92000,100000,84000,,,2025-04-30T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914673338263232909,2025-04-22T13:31:11.000Z,2025-04-22T13:45:45.136Z,Buy,BTC,bitcoin,89624.36874380203,89833.20429679955,93000,100000,88000,,,2025-04-25T13:45:28Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914673338263232909,2025-04-22T13:31:11.000Z,2025-04-22T13:45:57.906Z,Buy,ETH,ethereum,1632.3977129022287,1634.9591806499425,2000,2200,1590,,,2025-04-29T13:45:45.144Z,false
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1914684210926805488,2025-04-22T14:14:23.000Z,2025-04-22T14:22:56.007Z,Buy,BTC,bitcoin,90382.16895141236,90414.32326458745,95000,100000,88000,,,2025-04-30T23:59:59Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914685829844259134,2025-04-22T14:20:49.000Z,2025-04-22T14:23:59.188Z,Buy,BTC,bitcoin,90414.32326458745,90414.32326458745,91000,92000,88000,,,2025-04-25T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914684021088407902,2025-04-22T14:13:38.000Z,2025-04-22T14:24:15.311Z,Buy,BTC,bitcoin,90382.16895141236,90414.32326458745,90000,95000,85000,,,2025-04-23T23:59:00Z,false
KAPOTHEGOAT01,https://x.com/ARafayGadit/status/1914689340585767009,2025-04-22T14:34:46.000Z,2025-04-22T14:41:05.116Z,Buy,ZIG,zignaly,0.07451716543957553,0.07494095789373191,0.08,0.085,0.07,,,2025-04-24T14:40:47.373Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914687957144945065,2025-04-22T14:29:16.000Z,2025-04-22T14:43:43.403Z,Buy,BTC,bitcoin,90297.92284609404,90599.32693234738,92000,95000,84000,,,2025-04-24T14:43:27.631Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1914692181224296503,2025-04-22T14:46:03.000Z,2025-04-22T15:02:05.095Z,Buy,DOGE,dogecoin,0.17045836450774762,0.1713796412759212,0.18,0.2,0.16,,,2025-04-24T15:01:48Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1914692181224296503,2025-04-22T14:46:03.000Z,2025-04-22T15:02:24.772Z,Buy,TAO,tao-meme,0,0,460,500,260,,,2025-04-29T15:02:05Z,false
CryptoDona7,https://x.com/BigEcosystem/status/1914694637790364148,2025-04-22T14:55:49.000Z,2025-04-22T15:21:24.882Z,Buy,CNCT,coinecta,0.00027491648366951036,0.00027491648366951036,0.00033,0.00038,0.00025,,,2025-04-25T15:21:10Z,true
cryptostasher,https://x.com/cryptostasher/status/1914703107969224918,2025-04-22T15:29:29.000Z,2025-04-22T15:40:38.231Z,Buy,ZIG,zignaly,0.07666019623402102,0.07698062883751466,0.12,0.17,0.07,,,2025-04-30T23:59:59Z,false
cryptostasher,https://x.com/cryptostasher/status/1914701604411920602,2025-04-22T15:23:30.000Z,2025-04-22T15:41:03.393Z,Buy,ZIG,zignaly,0.07684153140908886,0.07698062883751466,0.08,0.085,0.074,,,2025-04-24T15:40:38Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914711487374844006,2025-04-22T16:02:46.000Z,2025-04-22T16:03:09.829Z,Buy,BTC,bitcoin,90784.32053486671,90784.32053486671,92000,95000,88000,,,2025-04-24T16:02:57.856Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914712896623489283,2025-04-22T16:08:22.000Z,2025-04-22T16:21:12.282Z,Buy,DEEP,deep,0.00005427951751453741,0.00005427951751453741,0.00011,0.00013,0.00009,,,2025-04-24T16:20:47Z,false
CryptoSlate,https://x.com/CryptoSlate/status/1914712896623489283,2025-04-22T16:08:22.000Z,2025-04-22T16:21:31.085Z,Put Options,TURBO,turbo,0.002953112850701008,0.002921562361895217,0.0025,0.0022,0.0031,,,2025-04-24T16:21:12Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914712896623489283,2025-04-22T16:08:22.000Z,2025-04-22T16:21:43.431Z,Buy,LPT,livepeer,5.3158323017251945,5.7502149508069405,6.3252,6.9003,5.3,,,2025-04-23T16:21:31.094Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914711917790446030,2025-04-22T16:04:29.000Z,2025-04-22T16:22:02.465Z,Buy,SOL,solana,145.46481966244318,145.17287173341447,147.48,160,135,,,2025-04-25T23:59:59Z,true
AltcoinLevi,https://x.com/AltcoinLevi/status/1914713715448181208,2025-04-22T16:11:38.000Z,2025-04-22T16:24:19.308Z,Buy,XMW,morphware,0.06665922852851167,0.06613565997351468,0.1,0.13,0.06,,,2025-04-29T16:24:05Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914712921428369627,2025-04-22T16:08:28.000Z,2025-04-22T16:24:55.970Z,Buy,BTC,bitcoin,90907.45862548235,90828.86862552528,91500,95000,84500,,,2025-04-23T23:59:59Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914721154410991671,2025-04-22T16:41:11.000Z,2025-04-22T16:42:42.766Z,Buy,FET,fetch-ai,0.6100989932374203,0.6102292267893145,1.2,1.4,0.45,,,2025-04-29T16:42:28Z,false
BenjiGanar,https://x.com/thewolfofdefi/status/1914716516257313091,2025-04-22T16:22:45.000Z,2025-04-22T16:43:30.846Z,Buy,VIRAL,viralmind,0.005668621984310714,0.005691244712225849,0.006,0.0065,0.0055,,,2025-04-30T23:59:00Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1914721670096458099,2025-04-22T16:43:14.000Z,2025-04-22T17:01:56.187Z,Buy,ANYONE,airtor-protocol,0.32006929031766407,0.33188379891981,0.35,0.38,0.3,,,2025-04-25T17:01:42Z,true
cryptoo_doctor,https://x.com/cryptoo_doctor/status/1914724658538066214,2025-04-22T16:55:07.000Z,2025-04-22T17:03:28.590Z,Buy,NPC,npc,0.000022104284637770348,0.000022217133260540085,0.000025,0.00003,0.00002,,,2025-04-25T17:03:06Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914724658634514805,2025-04-22T16:55:07.000Z,2025-04-22T17:04:12.533Z,Buy,BTC,bitcoin,90759.47813246999,90772.46208096718,92500,93000,89850,,,2025-04-22T21:03:53Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914730921837912201,2025-04-22T17:20:00.000Z,2025-04-22T17:21:03.192Z,Buy,BTC,bitcoin,90804.6269315644,90804.6269315644,95000,100000,84500,,,2025-04-25T17:20:43.783Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914730921837912201,2025-04-22T17:20:00.000Z,2025-04-22T17:21:19.347Z,Put Options,ETH,ethereum,1692.2644494043966,1692.2644494043966,1600,1550,1750,,,2025-04-29T17:21:03.201Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914717541701968331,2025-04-22T16:26:50.000Z,2025-04-22T17:41:01.289Z,Buy,DOGE,dogecoin,0.17128436932440713,0.17144100067419957,0.18,0.2,0.1543,,,2025-04-23T23:59:59Z,true
BenjiGanar,https://x.com/ChillTRD/status/1914732948970242395,2025-04-22T17:28:03.000Z,2025-04-22T18:02:39.444Z,Buy,VIRAL,viralmind,0.00596839085329052,0.006234777430183745,0.0075,0.0093,0.0056,,,2025-04-29T18:02:22Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914743297572024660,2025-04-22T18:09:11.000Z,2025-04-22T18:23:23.348Z,Buy,ETH,ethereum,1702.6734933037694,1699.4725076842103,2000,2500,1600,,,2025-04-30T23:59:59Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914741849035530388,2025-04-22T18:03:25.000Z,2025-04-22T18:23:39.294Z,Buy,BTC,bitcoin,91463.86869567854,91305.31445903708,93000,100000,86000,,,2025-04-23T18:23:23.397Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914754594049343943,2025-04-22T18:54:04.000Z,2025-04-22T19:03:14.069Z,Buy,BTC,bitcoin,91384.77015799773,91502.62798566568,93000,95000,90000,,,2025-04-23T23:59:59Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914766108176920976,2025-04-22T19:39:49.000Z,2025-04-22T19:43:14.091Z,Buy,ETH,ethereum,1695.8963443046023,1695.8963443046023,2000,2700,1550,,,2025-04-24T19:42:54Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1914767240270111227,2025-04-22T19:44:19.000Z,2025-04-22T20:02:24.485Z,Buy,TAOBOT,tao-bot,0.2584895460883723,0.27766608459418474,0.8,0.85,0.25,,,2025-04-24T20:02:06Z,true
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914778356572094872,2025-04-22T20:28:29.000Z,2025-04-22T20:43:56.800Z,Hold,USDT,tether,1.0005317307508068,1.0004902763838297,1.0005,1.0006,0.9999,,,2025-04-23T20:43:43.530Z,false
Ashcryptoreal,https://x.com/Ashcryptoreal/status/1914777060909965491,2025-04-22T20:23:20.000Z,2025-04-22T20:44:14.916Z,Buy,BTC,bitcoin,91341.44589373845,91243.82964838289,92500,94000,89500,,,2025-04-24T20:43:56Z,true
RiddlerDeFi,https://x.com/cryptoishy/status/1914762241523544215,2025-04-22T19:24:27.000Z,2025-04-22T21:01:58.325Z,Buy,TALK,talken,0.010597358784205235,0.010933808189432192,0.0128,0.0147,0.0098,,,2025-04-25T21:01:36Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914787734729748717,2025-04-22T21:05:45.000Z,2025-04-22T21:22:47.050Z,Buy,ASTRA,astraai,0.8203212523170642,0.8678916206285083,5.2073,6,0.8,,,2025-04-24T21:22:25Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914787734729748717,2025-04-22T21:05:45.000Z,2025-04-22T21:23:06.358Z,Buy,ASTRA,astra-protocol-2,0.001612607715496117,0.0016091637247186434,0.0032,0.0096,0.0012,,,2025-04-27T23:59:59Z,true
CryptoWizardd,https://x.com/CryptoWizardd/status/1914803062264238279,2025-04-22T22:06:40.000Z,2025-04-22T22:22:29.198Z,Buy,VANRY,vanar-chain,0.02758320234570175,0.027993099732816492,0.0333,0.0372,0.025,,,2025-04-29T22:22:06Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1914809791186395162,2025-04-22T22:33:24.000Z,2025-04-22T23:43:06.101Z,Buy,HYPE,hyperliquid,19.012388307290376,19.138356275484277,20.5,21,18.18,,,2025-04-24T23:42:52.892Z,true
aixbt_agent,https://x.com/aixbt_agent/status/1914841213875921403,2025-04-23T00:38:16.000Z,2025-04-23T00:42:15.951Z,Buy,DOLO,dolomite,0,0,0.04,0.05,0.019,,,2025-04-25T13:00:00Z,false
aixbt_agent,https://x.com/aixbt_agent/status/1914838927539876140,2025-04-23T00:29:10.000Z,2025-04-23T00:42:35.244Z,Buy,ETH,ethereum,1755.4430168205113,1753.7563905705704,1850,2700,1520,,,2025-06-30T23:59:59Z,false
aixbt_agent,https://x.com/aixbt_agent/status/1914838927539876140,2025-04-23T00:29:10.000Z,2025-04-23T00:42:54.104Z,Put Options,BTC,bitcoin,93430.0976979011,93325.26185975898,90000,88000,95000,,,2025-06-30T23:59:59Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914851278712144009,2025-04-23T01:18:15.000Z,2025-04-23T01:22:55.925Z,Buy,TIBBIR,ribbita-by-virtuals,0.03029140879219222,0.030291510724041744,0.0973,0.1149,0.025,,,2025-07-31T23:59:59Z,true
TheCryptoKazi,https://x.com/TheCryptoKazi/status/1914850850091966538,2025-04-23T01:16:33.000Z,2025-04-23T01:23:13.176Z,Buy,ASTRA,astraai,0.975094307266628,0.9772315814272636,1.0749,1.1727,0.9283,,,2025-05-07T01:22:55Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914861788597739851,2025-04-23T02:00:01.000Z,2025-04-23T02:01:10.172Z,Buy,BTC,bitcoin,92788.307432176,92788.307432176,93500,94000,92000,,,2025-04-24T02:00:55.763Z,true
CryptoSlate,https://x.com/CryptoSlate/status/1914869334058336529,2025-04-23T02:30:00.000Z,2025-04-23T02:41:01.562Z,Buy,BTC,bitcoin,93053.80083114767,92907.15800854744,95000,100000,90000,,,2025-04-25T02:40:51.207Z,true
