Twitter Account,Tweet,Tweet Date,Signal Generation Date,Signal Message,Token Mentioned,Token ID,Price at Tweet,Current Price,TP1,TP2,SL,Exit Price,P&L,Exit Price (Trailing Stop),P&L (Trailing Stop),Exit Price (SMA10),P&L (SMA10),Exit Price (SMA20),P&L (SMA20),Exit Price (EMA10),P&L (EMA10),Exit Price (EMA20),P&L (EMA20),,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907885819412803660,2025-04-03T20:00:00.000Z,2025-04-03T21:00:55.587Z,Hold,ETH,ethereum,1795.761851,1795.761851,2025,2305,1665,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoDona7,https://x.com/CryptoDona7/status/1907873753297551800,2025-04-03T19:12:04.000Z,2025-04-03T21:01:31.747Z,Hold,PAAL,paal-ai,0.104881048,0.104881048,0.108,0.117,0.1028,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/CryptoWizardd/status/1907898768667881705,2025-04-03T20:51:28.000Z,2025-04-03T21:03:39.482Z,Hold,NPC,npc,1.28135E-05,1.28135E-05,0.00001922,0.00002562,0.00001025,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907858967398850646,2025-04-03T18:13:18.000Z,2025-04-03T21:04:54.308Z,Buy,ETH,ethereum,1795.761851,1795.761851,1850,1975,1720,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907987738990641296,2025-04-04T02:45:00.000Z,2025-04-04T03:01:15.463Z,Buy,BTC,bitcoin,83163.98757,83163.98757,87500,90000,78500,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907978940750377124,2025-04-04T02:10:02.000Z,2025-04-04T03:02:59.089Z,Hold,SOL,solana,117.1929519,117.1929519,130,137,115,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1907948794886623252,2025-04-04T00:10:15.000Z,2025-04-04T03:03:08.709Z,Hold,BTC,bitcoin,83163.98757,83163.98757,85205,91665,78205,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1907999063619842085,2025-04-04T03:30:00.000Z,2025-04-04T06:01:07.295Z,Hold,BTC,bitcoin,83163.98757,83163.98757,85205,88000,81500,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908024080391147657,2025-04-04T05:09:24.000Z,2025-04-04T06:02:25.472Z,Buy,ETH,ethereum,1818.28442,1818.28442,1920,1950,1750,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907995468451192905,2025-04-04T03:15:43.000Z,2025-04-04T06:03:09.320Z,Buy,GRASS,grass,1.774386508,1.774386508,2,2.2,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1907995468451192905,2025-04-04T03:15:43.000Z,2025-04-04T06:03:29.541Z,Buy,GRASS,grass-2,0.00014624,0.00014624,0.00018,0.00022,0.00012,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1908081132828041614,2025-04-04T08:56:07.000Z,2025-04-04T09:00:52.828Z,Buy,ZIG,zignaly,0.072030383,0.072030383,0.08,0.085,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/CryptoWizardd/status/1908072223300100382,2025-04-04T08:20:42.000Z,2025-04-04T09:02:27.382Z,Buy,NPC,npc,1.25603E-05,1.25603E-05,0.0124,0.0165,0.0057,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/CryptoWizardd/status/1908070678307168627,2025-04-04T08:14:34.000Z,2025-04-04T09:02:44.780Z,Buy,BANANA,banana,0.079144606,0.079144606,0.087058,0.094958,0.075187,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908054300275925420,2025-04-04T07:09:29.000Z,2025-04-04T09:03:25.585Z,Hold,PIXEL,pixelverse,9.66764E-05,9.66764E-05,0.00012,0.00015,0.00008,,,,,,,,,,,,,,,,,,,,,,,,,,
dippy_eth,https://x.com/dippy_eth/status/1908076031463850412,2025-04-04T08:35:50.000Z,2025-04-04T09:04:24.234Z,Buy,KFR,keefer-bunny,0.000771932,0.000771932,0.0012,0.0015,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoGemRnld,https://x.com/CryptoGemRnld/status/1908111990515769459,2025-04-04T10:58:44.000Z,2025-04-04T15:01:19.718Z,Buy,ZIG,zignaly,0.072030383,0.072030383,0.08,0.085,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908152080373780540,2025-04-04T13:38:02.000Z,2025-04-04T15:02:15.846Z,Buy,BTC,bitcoin,83163.98757,83163.98757,85000,87000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908134951595508095,2025-04-04T12:29:58.000Z,2025-04-04T15:02:30.986Z,Sell,SOL,solana,117.1929519,117.1929519,112.24,110,121,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/Cointelegraph/status/1908021934605860965,2025-04-04T05:00:53.000Z,2025-04-04T15:03:49.462Z,Buy,ETH,ethereum,1818.28442,1818.28442,1900,2000,1750,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908145776876032377,2025-04-04T13:12:59.000Z,2025-04-04T15:04:28.182Z,Buy,S,s,0,0,0.35,0.5,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908130209662218723,2025-04-04T12:11:07.000Z,2025-04-04T15:04:43.489Z,Hold,ETH,ethereum,1818.28442,1818.28442,1840,1900,1750,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1908173365518475310,2025-04-04T15:02:37.000Z,2025-04-04T15:05:23.034Z,Buy,BTC,bitcoin,83163.98757,83163.98757,90000,93000,76000,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoo_doctor,https://x.com/cryptoo_doctor/status/1908119792218763747,2025-04-04T11:29:44.000Z,2025-04-04T15:07:22.058Z,Buy,VELO,velo,0.011275199,0.011275199,0.015,0.025,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoo_doctor,https://x.com/Vivek4real_/status/1908095077454340592,2025-04-04T09:51:31.000Z,2025-04-04T15:07:37.694Z,Buy,BTC,bitcoin,83163.98757,83163.98757,86000,94000,80800,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908195700003004476,2025-04-04T16:31:22.000Z,2025-04-04T18:01:24.324Z,Buy,GRASS,grass,1.774386508,1.774386508,1.94,2.21,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908195700003004476,2025-04-04T16:31:22.000Z,2025-04-04T18:01:37.066Z,Hold,ZRO,layerzero,2.843752361,2.843752361,3,3.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoDona7,https://x.com/CryptoDona7/status/1908185800950304952,2025-04-04T15:52:01.000Z,2025-04-04T18:02:16.101Z,Buy,VIRAL,viralmind,0.003526703,0.003526703,0.0705,0.1763,0.0032,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908206655122399397,2025-04-04T17:14:54.000Z,2025-04-04T18:03:20.831Z,Buy,GHO,gho,0.999541063,0.999541063,1,1.005,0.995,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908191723832201552,2025-04-04T16:15:34.000Z,2025-04-04T18:03:34.010Z,Buy,BTC,bitcoin,83163.98757,83163.98757,85000,93400,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/WatcherGuru/status/1908215415215452221,2025-04-04T17:49:42.000Z,2025-04-04T18:04:24.401Z,Buy,BTC,bitcoin,83163.98757,83163.98757,93000,105405,79500,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1908216369113452740,2025-04-04T17:53:29.000Z,2025-04-04T18:04:45.215Z,Buy,BTC,bitcoin,83163.98757,83163.98757,85000,89000,80205,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve_Cryptoo,https://x.com/saylor/status/1908210089292419356,2025-04-04T17:28:32.000Z,2025-04-04T18:05:35.109Z,Buy,BTC,bitcoin,83163.98757,83163.98757,85000,93000,78000,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1908206679725936971,2025-04-04T17:14:59.000Z,2025-04-04T18:05:48.690Z,Buy,ASTRA,astraai,0.650945887,0.650945887,0.72,0.78,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinLevi,https://x.com/AltcoinLevi/status/1908209348637032871,2025-04-04T17:25:36.000Z,2025-04-04T18:06:38.395Z,Buy,XMW,morphware,0.047917135,0.047917135,0.0527,0.0575,0.0431,,,,,,,,,,,,,,,,,,,,,,,,,,
KAPOTHEGOAT01,https://x.com/KAPOTHEGOAT01/status/1908235036769312947,2025-04-04T19:07:40.000Z,2025-04-04T21:01:05.121Z,Buy,DEXTF,dextf,0.169111207,0.169111207,0.22,0.25,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/Darth_NPCidious/status/1908084331009986852,2025-04-04T09:08:49.000Z,2025-04-04T21:02:33.282Z,Buy,NPC,npc,1.25603E-05,1.25603E-05,0.0000138,0.0000151,0.0000119,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908236212491653330,2025-04-04T19:12:21.000Z,2025-04-04T21:03:02.129Z,Buy,VINE,vine,0.038315269,0.038315269,0.083334,0.106163,0.0303,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908221415792533657,2025-04-04T18:13:33.000Z,2025-04-04T21:03:11.754Z,Buy,BTC,bitcoin,83163.98757,83163.98757,87500,90000,76000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908304953808216509,2025-04-04T23:45:30.000Z,2025-04-05T00:01:31.173Z,Buy,SOL,solana,117.1929519,122.7130747,130,140,115,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/Investments_CEO/status/1907952000236450263,2025-04-04T00:22:59.000Z,2025-04-05T00:02:50.736Z,Buy,DOGE,dogecoin,0.162019468,0.171056076,0.28,0.57,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/TATrader_Alan/status/1908128428479660279,2025-04-04T12:04:03.000Z,2025-04-05T00:03:00.769Z,Buy,DOGE,dogecoin,0.162019468,0.171056076,0.2,0.25,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoWizardd,https://x.com/TATrader_Alan/status/1908128428479660279,2025-04-04T12:04:03.000Z,2025-04-05T00:03:17.264Z,Hold,BTC,bitcoin,83163.98757,0,87500,90000,73800,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908296063964033095,2025-04-04T23:10:10.000Z,2025-04-05T00:03:58.468Z,Hold,USDC,usd-coin,0.999888369,0,1,1,0.995,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908346352695943329,2025-04-05T02:30:00.000Z,2025-04-05T03:01:11.034Z,Buy,BTC,bitcoin,83852.00765,83852.00765,90000,93000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908341145832481268,2025-04-05T02:09:19.000Z,2025-04-05T03:02:32.814Z,Buy,S,sonic-3,0.500813249,0.500813249,0.6,0.75,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908326694714528090,2025-04-05T01:11:53.000Z,2025-04-05T03:02:43.293Z,Sell,GOLD,gold-2,0.008894295,0.008894295,0.0086,0.0084,0.0091,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908326694714528090,2025-04-05T01:11:53.000Z,2025-04-05T03:02:58.300Z,Sell,GOLD,gold-4,0,0,3080,2975,3165,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908326694714528090,2025-04-05T01:11:53.000Z,2025-04-05T03:03:59.848Z,Sell,GOLD,physical-gold,0.00043705,0.00043705,0.0086,0.0072,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908326694714528090,2025-04-05T01:11:53.000Z,2025-04-05T03:04:15.585Z,Sell,GOLD,cyberdragon-gold,0.001669457,0.001669457,0.0015,0.0012,0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908326694714528090,2025-04-05T01:11:53.000Z,2025-04-05T03:04:29.169Z,Sell,GOLD,swords-and-dungeons-gold,0.011695826,0.011695826,0.0086,0.0072,0.0135,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908312378313498806,2025-04-05T00:15:00.000Z,2025-04-05T06:00:45.885Z,Buy,BTC,bitcoin,83852.00765,83852.00765,90000,95000,72000,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908356240541139152,2025-04-05T03:09:17.000Z,2025-04-05T06:04:08.170Z,Buy,AVL,aston-villa-fan-token,0.39292437,0.39292437,0.47,0.59,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908356240541139152,2025-04-05T03:09:17.000Z,2025-04-05T06:04:20.667Z,Buy,SUSDA,susda,0.998423946,0.998423946,1.05,1.1,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908431634602536991,2025-04-05T08:08:53.000Z,2025-04-05T09:02:15.708Z,Hold,SOL,solana,122.7130747,122.7130747,130,140,110,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908523061378507240,2025-04-05T14:12:11.000Z,2025-04-05T15:02:07.986Z,Hold,MTN,medicalchain,0.00019743,0.00019743,0.00022,0.00025,0.00017,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908509392968048738,2025-04-05T13:17:52.000Z,2025-04-05T15:02:18.600Z,Buy,ETH,ethereum,1814.480775,1814.480775,1965,2205,1755,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908509392968048738,2025-04-05T13:17:52.000Z,2025-04-05T15:02:32.822Z,Buy,SOL,solana,122.7130747,122.7130747,130,140,115,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1908496813578928556,2025-04-05T12:27:53.000Z,2025-04-05T15:03:09.870Z,Hold,BTC,bitcoin,83852.00765,83852.00765,81000,89000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1908516577894436962,2025-04-05T13:46:25.000Z,2025-04-05T15:04:36.881Z,Hold,BNB,binancecoin,597.7592048,597.7592048,610.33,676.31,500,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1908516577894436962,2025-04-05T13:46:25.000Z,2025-04-05T15:04:48.321Z,Sell,SOL,solana,122.7130747,122.7130747,120,115,125,,,,,,,,,,,,,,,,,,,,,,,,,,
RiddlerDeFi,https://x.com/RiddlerDeFi/status/1908516577894436962,2025-04-05T13:46:25.000Z,2025-04-05T15:05:02.141Z,Sell,ETH,ethereum,1814.480775,1814.480775,1750,1550,1850,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908545412203766262,2025-04-05T15:40:59.000Z,2025-04-05T18:01:13.732Z,Buy,BTC,bitcoin,83852.00765,83852.00765,87000,90000,81000,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908545412203766262,2025-04-05T15:40:59.000Z,2025-04-05T18:01:24.266Z,Hold,SOL,solana,122.7130747,122.7130747,126,130,118.5,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoSlate,https://x.com/CryptoSlate/status/1908545412203766262,2025-04-05T15:40:59.000Z,2025-04-05T18:01:35.874Z,Buy,LINK,chainlink,12.92850758,12.92850758,14.3,15.68,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908548441317531777,2025-04-05T15:53:02.000Z,2025-04-05T18:01:59.160Z,Buy,MUBARAK,mubarak,0.03871627,0.03871627,0.045,0.049,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908567920458031492,2025-04-05T17:10:26.000Z,2025-04-05T18:03:06.323Z,Hold,LQTY,liquity,0.609104679,0.609104679,0.7283,0.7941,0.6726,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1908558291975700753,2025-04-05T16:32:10.000Z,2025-04-05T18:04:14.311Z,Buy,ALGO,algorand,0.186023054,0.186023054,0.196,0.246,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve_Cryptoo,https://x.com/rovercrc/status/1908549188595687652,2025-04-05T15:56:00.000Z,2025-04-05T18:04:22.207Z,Buy,BTC,bitcoin,83852.00765,83852.00765,93000,105405,72005,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908598056649666822,2025-04-05T19:10:11.000Z,2025-04-05T21:02:10.599Z,Buy,ICP,internet-computer,5.057383092,5.057383092,6,7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908598056649666822,2025-04-05T19:10:11.000Z,2025-04-05T21:02:26.825Z,Hold,ETH,ethereum,1814.480775,1814.480775,1840,1850,1750,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908598056649666822,2025-04-05T19:10:11.000Z,2025-04-05T21:02:37.419Z,Hold,ADA,cardano,0.660559049,0.660559049,0.674,0.69,0.635,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908658105950597473,2025-04-05T23:08:48.000Z,2025-04-06T00:02:40.944Z,Hold,AXS,axie-infinity,2.757323093,2.732724156,3,3.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908658105950597473,2025-04-05T23:08:48.000Z,2025-04-06T00:02:50.979Z,Buy,RON,ronin,0.663702428,0.653212288,0.693,0.735,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908628239112953979,2025-04-05T21:10:07.000Z,2025-04-06T00:03:01.711Z,Buy,BTC,bitcoin,83852.00765,0,86000,90000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1908639946942144638,2025-04-05T21:56:38.000Z,2025-04-06T00:03:42.718Z,Hold,GRASS,grass,1.913586643,1.831652057,1.7,1.6,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1908639946942144638,2025-04-05T21:56:38.000Z,2025-04-06T00:04:25.868Z,Buy,GRASS,grass-2,0.000146605,0.000146351,1.7,1.6,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/gametheorizing/status/1908587578720477460,2025-04-05T18:28:33.000Z,2025-04-06T00:04:33.641Z,Buy,BTC,bitcoin,83852.00765,0,95000,105000,72000,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1908637515168313552,2025-04-05T21:46:59.000Z,2025-04-06T00:04:46.794Z,Buy,GUN,gunz,0.041329309,0.055974929,0.074068,0.094519,0.041329,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908733700193612097,2025-04-06T04:09:11.000Z,2025-04-06T06:02:12.512Z,Hold,SOL,solana,120.1683821,120.1683821,124,130,115,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908807682905030877,2025-04-06T09:03:10.000Z,2025-04-06T12:01:17.274Z,Buy,MUBARAK,mubarak,0.038139373,0.038139373,0.0495,0.0533,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908809091017027679,2025-04-06T09:08:45.000Z,2025-04-06T12:02:26.724Z,Sell,SOL,solana,120.1683821,120.1683821,110,100,130,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptoo_doctor,https://x.com/cryptoo_doctor/status/1908810859494990086,2025-04-06T09:15:47.000Z,2025-04-06T12:03:49.790Z,Hold,VELO,velo,0.01128047,0.01128047,0.015,0.037551,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,,
cryptostasher,https://x.com/cryptostasher/status/1908889154240258540,2025-04-06T14:26:54.000Z,2025-04-06T15:00:31.480Z,Buy,ZIG,zignaly,0.070631989,0.070631989,0.074,0.078,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908895839126462833,2025-04-06T14:53:28.000Z,2025-04-06T15:01:35.367Z,Buy,TST,taostack,0,0,0.00015,0.0002,0.00007,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908895839126462833,2025-04-06T14:53:28.000Z,2025-04-06T15:01:50.639Z,Buy,TST,standard-token,0.004787298,0.004787298,0.007,0.0095,0.0038,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908895839126462833,2025-04-06T14:53:28.000Z,2025-04-06T15:02:12.920Z,Buy,TST,teleport-system-token,0.003326995,0.003326995,0.0066,0.0132,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908895839126462833,2025-04-06T14:53:28.000Z,2025-04-06T15:02:34.771Z,Buy,TST,test-3,0.071542399,0.071542399,0.15,0.25,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908855996891697265,2025-04-06T12:15:09.000Z,2025-04-06T15:02:48.260Z,Buy,HIVE,hive-2,2.12246E-05,2.12246E-05,0.00002334,0.0000245,0.00002016,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908855996891697265,2025-04-06T12:15:09.000Z,2025-04-06T15:03:05.030Z,Buy,STRAX,stratis,0.038495293,0.038495293,0.0423,0.0429,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908885148923580425,2025-04-06T14:10:59.000Z,2025-04-06T15:04:20.313Z,Buy,S,s,0,0,0.75,1.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
AltcoinSherpa,https://x.com/AltcoinSherpa/status/1908872960565301257,2025-04-06T13:22:33.000Z,2025-04-06T15:05:54.725Z,Hold,POPCAT,popcat,0.160006416,0.160006416,0.2457,0.3771,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908936340600963505,2025-04-06T17:34:24.000Z,2025-04-06T18:01:17.265Z,Buy,TST,taostack,0,0,0.000077,0.00008,0.000074,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908936340600963505,2025-04-06T17:34:24.000Z,2025-04-06T18:01:30.505Z,Buy,TST,standard-token,0.004787298,0.004787298,0.00575,0.00718,0.00431,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908936340600963505,2025-04-06T17:34:24.000Z,2025-04-06T18:01:42.808Z,Buy,TST,teleport-system-token,0.003326995,0.003326995,0.004,0.005,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908930291500277810,2025-04-06T17:10:22.000Z,2025-04-06T18:03:07.833Z,Buy,XAUT,tether-gold,3051.511408,3051.511408,3100,3200,2950,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908915178634387575,2025-04-06T16:10:19.000Z,2025-04-06T18:03:22.287Z,Sell,REAL,real-2,6.94481E-05,6.94481E-05,0.0001,0.00015,0.00007,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908915178634387575,2025-04-06T16:10:19.000Z,2025-04-06T18:03:35.792Z,Sell,REAL,real-realm,8.39696E-05,8.39696E-05,0.00007,0.00005,0.00009,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908915178634387575,2025-04-06T16:10:19.000Z,2025-04-06T18:03:52.879Z,Sell,REAL,realy-metaverse,0.011479291,0.011479291,0.008,0.006,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908915178634387575,2025-04-06T16:10:19.000Z,2025-04-06T18:04:03.989Z,Sell,REAL,reallink,0.00475805,0.00475805,0.004,0.0035,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908899981773431260,2025-04-06T15:09:55.000Z,2025-04-06T18:04:17.851Z,Sell,ETH,ethereum,1809.935827,1809.935827,1752,1685,1836,,,,,,,,,,,,,,,,,,,,,,,,,,
Steve_Cryptoo,https://x.com/Steve_Cryptoo/status/1908927119734018510,2025-04-06T16:57:46.000Z,2025-04-06T18:05:26.540Z,Buy,ZIG,zignaly,0.070631989,0.070631989,0.085,0.14,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
holdersignals,https://x.com/holdersignals/status/1908952662730735702,2025-04-06T18:39:16.000Z,2025-04-06T21:01:29.753Z,Hold,ETH,ethereum,1809.935827,1809.935827,3000,4000,1200,,,,,,,,,,,,,,,,,,,,,,,,,,
CryptoDona7,https://x.com/CryptoDona7/status/1908976983683248322,2025-04-06T20:15:54.000Z,2025-04-06T21:02:04.608Z,Hold,TAO,bittensor,220.2856405,220.2856405,160,200,230,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908975929092923479,2025-04-06T20:11:43.000Z,2025-04-06T21:03:03.402Z,Buy,BTC,bitcoin,83595.8855,83595.8855,87000,90000,80000,,,,,,,,,,,,,,,,,,,,,,,,,,
aixbt_agent,https://x.com/aixbt_agent/status/1908961090995925068,2025-04-06T19:12:45.000Z,2025-04-06T21:03:18.953Z,Buy,SOL,solana,120.1683821,120.1683821,132.19,144.21,108.15,,,,,,,,,,,,,,,,,,,,,,,,,,
dippy_eth,https://x.com/dippy_eth/status/1908987724289188145,2025-04-06T20:58:35.000Z,2025-04-06T21:04:17.399Z,Buy,ETH,ethereum,1809.935827,1809.935827,1850,2000,1750,,,,,,,,,,,,,,,,,,,,,,,,,,
